sale_key,order_id,product_key,customer_key,location_key,order_date,ship_mode,ship_date,sales
347,CA-2018-134306,184,144,112,2018-07-08,Standard Class,2018-07-12,7.56
348,CA-2018-134306,34,144,112,2018-07-08,Standard Class,2018-07-12,24.56
349,CA-2018-134306,314,144,112,2018-07-08,Standard Class,2018-07-12,12.96
350,CA-2017-129714,235,145,30,2017-09-01,First Class,2017-09-03,6.79
351,CA-2017-129714,315,145,30,2017-09-01,First Class,2017-09-03,24.56
352,CA-2017-129714,316,145,30,2017-09-01,First Class,2017-09-03,3.048
353,CA-2017-129714,315,145,30,2017-09-01,First Class,2017-09-03,49.12
354,CA-2017-129714,317,145,30,2017-09-01,First Class,2017-09-03,4355.168
355,CA-2017-138520,318,146,46,2017-04-08,Standard Class,2017-04-13,388.704
356,CA-2017-138520,319,146,46,2017-04-08,Standard Class,2017-04-13,8.26
357,CA-2017-138520,320,146,46,2017-04-08,Standard Class,2017-04-13,17.04
358,CA-2017-138520,321,146,46,2017-04-08,Standard Class,2017-04-13,34.4
359,CA-2017-130001,188,97,44,2017-04-23,Standard Class,2017-04-28,36.24
360,CA-2018-155698,322,147,113,2018-03-08,First Class,2018-03-11,647.84
361,CA-2018-155698,323,147,113,2018-03-08,First Class,2018-03-11,20.7
362,CA-2018-144904,323,148,30,2018-09-25,Standard Class,2018-10-01,20.7
363,CA-2018-144904,324,148,30,2018-09-25,Standard Class,2018-10-01,488.646
364,CA-2018-144904,325,148,30,2018-09-25,Standard Class,2018-10-01,5.56
365,CA-2018-144904,326,148,30,2018-09-25,Standard Class,2018-10-01,47.12
366,CA-2015-123344,46,149,10,2015-09-24,Standard Class,2015-09-29,211.96
367,CA-2017-155516,327,150,114,2017-10-21,Same Day,2017-10-21,23.2
368,CA-2017-155516,328,150,114,2017-10-21,Same Day,2017-10-21,7.36
369,CA-2017-155516,329,150,114,2017-10-21,Same Day,2017-10-21,104.79
370,CA-2017-155516,38,150,114,2017-10-21,Same Day,2017-10-21,1043.92
371,CA-2018-104745,330,151,115,2018-05-29,Standard Class,2018-06-04,25.92
372,CA-2018-104745,331,151,115,2018-05-29,Standard Class,2018-06-04,53.424
373,US-2015-119137,305,152,116,2015-07-23,Standard Class,2015-07-27,8.16
374,US-2015-119137,332,152,116,2015-07-23,Standard Class,2015-07-27,1023.936
375,US-2015-119137,333,152,116,2015-07-23,Standard Class,2015-07-27,9.24
376,US-2015-119137,334,152,116,2015-07-23,Standard Class,2015-07-27,479.04
377,US-2017-134656,335,153,117,2017-09-28,First Class,2017-10-01,99.136
378,US-2018-134481,336,154,118,2018-08-27,Standard Class,2018-09-01,1488.424
379,CA-2016-130792,337,155,15,2016-04-28,Standard Class,2016-05-05,8.652
380,CA-2016-130792,338,155,15,2016-04-28,Standard Class,2016-05-05,23.832
381,CA-2016-130792,339,155,15,2016-04-28,Standard Class,2016-05-05,12.176
382,CA-2017-134775,340,156,10,2017-10-28,First Class,2017-10-29,50.96
383,CA-2017-134775,341,156,10,2017-10-28,First Class,2017-10-29,49.536
384,CA-2016-125395,342,157,100,2016-06-26,Second Class,2016-06-29,41.9
385,US-2016-168935,343,158,119,2016-11-27,Standard Class,2016-12-02,375.4575
386,US-2016-168935,344,158,119,2016-11-27,Standard Class,2016-12-02,83.976
387,CA-2016-122756,345,159,12,2016-12-03,Standard Class,2016-12-07,482.34
388,CA-2016-122756,346,159,12,2016-12-03,Standard Class,2016-12-07,2.96
389,CA-2015-115973,347,160,94,2015-11-24,First Class,2015-11-26,2.624
390,CA-2018-101798,348,161,30,2018-12-11,Standard Class,2018-12-15,23.36
391,CA-2018-101798,85,161,30,2018-12-11,Standard Class,2018-12-15,39.98
392,US-2015-135972,349,162,120,2015-09-21,Second Class,2015-09-23,246.384
393,US-2015-135972,350,162,120,2015-09-21,Second Class,2015-09-23,1799.97
394,US-2015-134971,351,163,121,2015-06-07,Second Class,2015-06-10,12.462
395,CA-2018-102946,352,164,122,2018-06-30,Standard Class,2018-07-05,75.792
396,CA-2018-165603,353,165,123,2018-10-17,Second Class,2018-10-19,49.96
397,CA-2018-165603,354,165,123,2018-10-17,Second Class,2018-10-19,12.96
398,CA-2016-122259,355,7,31,2016-10-31,Standard Class,2016-11-04,70.12
399,CA-2017-108987,356,166,67,2017-09-08,Second Class,2017-09-10,35.952
400,CA-2017-108987,27,166,67,2017-09-08,Second Class,2017-09-10,2396.2656
401,CA-2017-108987,357,166,67,2017-09-08,Second Class,2017-09-10,131.136
402,CA-2017-108987,358,166,67,2017-09-08,Second Class,2017-09-10,57.584
403,CA-2015-113166,359,167,124,2015-12-24,First Class,2015-12-26,9.568
404,CA-2015-155208,360,71,125,2015-04-16,Standard Class,2015-04-20,39.072
405,CA-2018-117933,361,168,24,2018-12-24,Standard Class,2018-12-29,35.91
406,CA-2018-117457,358,169,95,2018-12-08,Standard Class,2018-12-12,179.95
407,CA-2018-117457,362,169,95,2018-12-08,Standard Class,2018-12-12,1199.976
408,CA-2018-117457,363,169,95,2018-12-08,Standard Class,2018-12-12,27.15
409,CA-2018-117457,364,169,95,2018-12-08,Standard Class,2018-12-12,1004.024
410,CA-2018-117457,365,169,95,2018-12-08,Standard Class,2018-12-12,9.68
411,CA-2018-117457,366,169,95,2018-12-08,Standard Class,2018-12-12,28.35
412,CA-2018-117457,315,169,95,2018-12-08,Standard Class,2018-12-12,55.98
413,CA-2018-117457,367,169,95,2018-12-08,Standard Class,2018-12-12,1336.829
414,CA-2018-117457,368,169,95,2018-12-08,Standard Class,2018-12-12,113.568
415,CA-2018-142636,369,170,60,2018-11-03,Standard Class,2018-11-07,139.86
416,CA-2018-142636,269,170,60,2018-11-03,Standard Class,2018-11-07,307.136
417,CA-2018-122105,370,171,126,2018-06-24,Standard Class,2018-06-28,95.92
418,CA-2017-148796,371,172,26,2017-04-14,Standard Class,2017-04-18,383.8
419,CA-2018-154816,372,147,127,2018-11-06,Standard Class,2018-11-10,5.78
420,CA-2018-110478,373,134,63,2018-03-04,Standard Class,2018-03-09,9.32
421,CA-2018-110478,374,134,63,2018-03-04,Standard Class,2018-03-09,15.25
422,CA-2015-142048,375,33,128,2015-06-22,First Class,2015-06-25,196.752
423,CA-2018-125388,376,173,129,2018-10-19,Standard Class,2018-10-23,56.56
424,CA-2018-125388,377,173,129,2018-10-19,Standard Class,2018-10-23,32.7
425,CA-2018-155705,378,174,130,2018-08-21,Second Class,2018-08-23,866.4
426,CA-2018-149160,379,26,131,2018-11-23,Second Class,2018-11-26,28.4
427,CA-2018-149160,380,26,131,2018-11-23,Second Class,2018-11-26,287.92
428,CA-2015-101476,381,175,132,2015-09-12,First Class,2015-09-13,69.99
429,CA-2018-152275,382,176,66,2018-10-01,Standard Class,2018-10-08,6.672
430,US-2017-123750,383,177,133,2017-04-15,Standard Class,2017-04-21,189.588
431,US-2017-123750,172,177,133,2017-04-15,Standard Class,2017-04-21,408.744
432,US-2017-123750,172,177,133,2017-04-15,Standard Class,2017-04-21,291.96
433,US-2017-123750,384,177,133,2017-04-15,Standard Class,2017-04-21,4.768
434,CA-2017-127369,385,73,112,2017-06-06,First Class,2017-06-07,714.3
435,US-2015-150574,386,178,134,2015-12-19,Standard Class,2015-12-25,4.812
436,US-2015-150574,387,178,134,2015-12-19,Standard Class,2015-12-25,247.8
437,CA-2017-147375,388,179,37,2017-06-12,Second Class,2017-06-14,1007.979
438,CA-2017-147375,315,179,37,2017-06-12,Second Class,2017-06-14,313.488
439,CA-2018-130043,389,180,33,2018-09-15,Standard Class,2018-09-19,31.872
440,CA-2018-157252,390,52,24,2018-01-20,Second Class,2018-01-23,207.846
441,CA-2017-115756,391,8,84,2017-09-05,Second Class,2017-09-07,12.22
442,CA-2017-115756,392,8,84,2017-09-05,Second Class,2017-09-07,194.94
443,CA-2017-115756,393,8,84,2017-09-05,Second Class,2017-09-07,70.95
444,CA-2017-115756,394,8,84,2017-09-05,Second Class,2017-09-07,91.36
445,CA-2017-115756,395,8,84,2017-09-05,Second Class,2017-09-07,242.94
446,CA-2017-115756,396,8,84,2017-09-05,Second Class,2017-09-07,22.05
447,CA-2018-154214,397,181,135,2018-03-20,Second Class,2018-03-25,2.91
448,CA-2017-166674,398,182,136,2017-04-01,Second Class,2017-04-03,59.52
449,CA-2017-166674,399,182,136,2017-04-01,Second Class,2017-04-03,161.94
450,CA-2017-166674,400,182,136,2017-04-01,Second Class,2017-04-03,263.88
451,CA-2017-166674,401,182,136,2017-04-01,Second Class,2017-04-03,30.48
452,CA-2017-166674,402,182,136,2017-04-01,Second Class,2017-04-03,9.84
453,CA-2017-166674,403,182,136,2017-04-01,Second Class,2017-04-03,35.12
454,CA-2018-147277,11,183,76,2018-10-20,Standard Class,2018-10-24,284.364
455,CA-2018-147277,404,183,76,2018-10-20,Standard Class,2018-10-24,665.408
456,CA-2017-100153,405,176,137,2017-12-13,Standard Class,2017-12-17,63.88
457,US-2015-110674,406,184,138,2015-02-12,Standard Class,2015-02-18,129.568
458,US-2017-157945,407,174,68,2017-09-26,Standard Class,2017-10-01,747.558
459,US-2017-157945,408,174,68,2017-09-26,Standard Class,2017-10-01,8.928
460,CA-2016-109638,409,99,61,2016-12-15,Standard Class,2016-12-22,103.92
461,CA-2016-109638,410,99,61,2016-12-15,Standard Class,2016-12-22,899.91
462,CA-2016-109638,411,99,61,2016-12-15,Standard Class,2016-12-22,51.312
463,CA-2017-109869,326,185,52,2017-04-22,Standard Class,2017-04-29,23.56
464,CA-2017-109869,412,185,52,2017-04-22,Standard Class,2017-04-29,1272.63
465,CA-2017-109869,413,185,52,2017-04-22,Standard Class,2017-04-29,28.485
466,CA-2017-109869,414,185,52,2017-04-22,Standard Class,2017-04-29,185.376
467,CA-2017-109869,415,185,52,2017-04-22,Standard Class,2017-04-29,78.272
468,US-2016-101399,270,186,139,2016-01-17,Standard Class,2016-01-24,254.744
469,CA-2018-154907,416,104,140,2018-03-31,Standard Class,2018-04-04,205.3328
470,US-2017-100419,417,114,27,2017-12-16,Second Class,2017-12-20,4.788
471,CA-2016-154144,418,187,141,2016-12-20,Standard Class,2016-12-24,55.48
472,CA-2015-144666,419,188,95,2015-11-09,Second Class,2015-11-11,340.92
473,CA-2015-144666,420,188,95,2015-11-09,Second Class,2015-11-11,222.666
474,CA-2015-144666,421,188,95,2015-11-09,Second Class,2015-11-11,703.968
475,CA-2015-144666,422,188,95,2015-11-09,Second Class,2015-11-11,92.52
476,CA-2015-144666,423,188,95,2015-11-09,Second Class,2015-11-11,62.65
477,CA-2015-144666,424,188,95,2015-11-09,Second Class,2015-11-11,94.85
478,CA-2017-103891,425,121,142,2017-07-12,Standard Class,2017-07-19,95.76
479,CA-2017-152632,279,189,25,2017-10-27,Standard Class,2017-11-02,40.2
480,CA-2017-100790,426,190,24,2017-06-26,Standard Class,2017-07-02,14.7
481,CA-2017-100790,427,190,24,2017-06-26,Standard Class,2017-07-02,704.25
482,CA-2015-134677,428,191,143,2015-10-06,Standard Class,2015-10-10,9.09
483,CA-2015-127691,80,192,24,2015-07-22,Standard Class,2015-07-27,5.96
484,CA-2015-127691,429,192,24,2015-07-22,Standard Class,2015-07-27,159.98
485,CA-2018-140963,430,193,63,2018-06-10,First Class,2018-06-13,29.6
486,CA-2018-140963,431,193,63,2018-06-10,First Class,2018-06-13,514.165
487,CA-2018-140963,432,193,63,2018-06-10,First Class,2018-06-13,279.96
488,CA-2015-154627,433,194,27,2015-10-29,First Class,2015-10-31,2735.952
489,CA-2015-133753,434,195,144,2015-06-09,Second Class,2015-06-13,7.992
490,CA-2015-133753,435,195,144,2015-06-09,Second Class,2015-06-13,63.984
491,CA-2015-133753,400,195,144,2015-06-09,Second Class,2015-06-13,70.368
492,CA-2015-113362,436,196,145,2015-09-14,Standard Class,2015-09-19,449.15
493,CA-2015-113362,437,196,145,2015-09-14,Standard Class,2015-09-19,11.07
494,CA-2017-169166,438,197,61,2017-05-09,Standard Class,2017-05-14,93.98
495,US-2017-120929,439,198,32,2017-03-18,Second Class,2017-03-21,189.882
496,CA-2016-134782,440,199,146,2016-12-27,Standard Class,2016-12-31,105.42
497,CA-2017-126158,441,184,147,2017-07-25,Standard Class,2017-07-31,119.616
498,CA-2017-126158,442,184,147,2017-07-25,Standard Class,2017-07-31,255.76
499,CA-2017-126158,292,184,147,2017-07-25,Standard Class,2017-07-31,241.568
500,CA-2017-126158,443,184,147,2017-07-25,Standard Class,2017-07-31,69.3
501,US-2017-105578,444,200,148,2017-05-30,Standard Class,2017-06-04,22.62
502,US-2017-105578,445,200,148,2017-05-30,Standard Class,2017-06-04,14.952
503,US-2017-105578,446,200,148,2017-05-30,Standard Class,2017-06-04,801.568
504,US-2017-105578,447,200,148,2017-05-30,Standard Class,2017-06-04,2.376
505,US-2017-105578,448,200,148,2017-05-30,Standard Class,2017-06-04,32.792
506,CA-2018-134978,123,183,24,2018-11-12,Second Class,2018-11-15,15.92
507,CA-2016-145352,449,201,149,2016-03-16,Standard Class,2016-03-22,2.74
508,CA-2016-145352,450,201,149,2016-03-16,Standard Class,2016-03-22,8.34
509,CA-2016-145352,231,201,149,2016-03-16,Standard Class,2016-03-22,46.74
510,CA-2016-145352,451,201,149,2016-03-16,Standard Class,2016-03-22,6354.95
511,CA-2018-135307,452,202,150,2018-11-26,First Class,2018-11-27,126.3
512,CA-2018-135307,453,202,150,2018-11-26,First Class,2018-11-27,38.04
513,CA-2017-106341,80,167,56,2017-10-20,First Class,2017-10-23,7.152
514,CA-2018-163405,454,203,14,2018-12-21,Standard Class,2018-12-25,6.63
515,CA-2018-163405,455,203,14,2018-12-21,Standard Class,2018-12-25,5.88
516,CA-2018-127432,456,58,151,2018-01-22,Standard Class,2018-01-27,2999.95
517,CA-2018-127432,457,58,151,2018-01-22,Standard Class,2018-01-27,51.45
518,CA-2018-127432,458,58,151,2018-01-22,Standard Class,2018-01-27,11.96
519,CA-2018-127432,459,58,151,2018-01-22,Standard Class,2018-01-27,1126.02
520,CA-2016-157812,44,204,17,2016-03-22,Standard Class,2016-03-26,18.392
521,CA-2016-157812,460,204,17,2016-03-22,Standard Class,2016-03-26,129.568
522,CA-2016-157812,461,204,17,2016-03-22,Standard Class,2016-03-26,14.112
523,CA-2018-145142,439,205,152,2018-01-23,First Class,2018-01-25,210.98
524,US-2017-139486,462,110,4,2017-05-21,First Class,2017-05-23,55.176
525,US-2017-139486,218,110,4,2017-05-21,First Class,2017-05-23,66.26
526,CA-2016-158792,463,206,129,2016-12-26,Standard Class,2017-01-02,22.2
527,CA-2018-113558,464,207,153,2018-10-21,Standard Class,2018-10-26,683.952
528,CA-2018-113558,286,207,153,2018-10-21,Standard Class,2018-10-26,45.696
529,US-2016-138303,465,208,64,2016-09-03,Standard Class,2016-09-07,36.336
530,US-2016-138303,466,208,64,2016-09-03,Standard Class,2016-09-07,666.248
531,US-2016-138303,467,208,64,2016-09-03,Standard Class,2016-09-07,52.512
532,CA-2016-102848,468,209,2,2016-11-07,Second Class,2016-11-09,190.72
533,US-2018-129441,469,210,4,2018-09-07,Standard Class,2018-09-11,47.94
534,CA-2017-168753,470,211,154,2017-05-29,Second Class,2017-06-01,979.95
535,CA-2017-168753,249,211,154,2017-05-29,Second Class,2017-06-01,22.75
536,CA-2017-126613,471,212,155,2017-07-10,Standard Class,2017-07-16,16.768
537,US-2018-122637,472,213,156,2018-09-03,Second Class,2018-09-08,42.616
538,CA-2016-147851,473,89,30,2016-12-03,Standard Class,2016-12-08,10.752
539,CA-2016-134894,474,214,1,2016-12-07,Standard Class,2016-12-11,152.94
540,CA-2016-134894,475,214,1,2016-12-07,Standard Class,2016-12-11,283.92
541,CA-2015-140795,476,215,157,2015-02-01,First Class,2015-02-03,468.9
542,CA-2017-136924,477,21,116,2017-07-14,First Class,2017-07-17,380.864
543,US-2016-120161,436,216,158,2016-12-18,Standard Class,2016-12-23,646.776
544,CA-2015-103849,478,39,7,2015-05-11,Standard Class,2015-05-16,58.112
545,CA-2015-103849,479,39,7,2015-05-11,Standard Class,2015-05-16,100.792
546,CA-2015-103849,480,39,7,2015-05-11,Standard Class,2015-05-16,66.112
547,CA-2018-162929,481,217,46,2018-11-19,First Class,2018-11-22,41.28
548,CA-2018-162929,482,217,46,2018-11-19,First Class,2018-11-22,13.36
549,CA-2016-113173,55,159,156,2016-11-15,Second Class,2016-11-17,250.272
550,CA-2016-113173,93,159,156,2016-11-15,Second Class,2016-11-17,11.364
551,CA-2016-113173,483,159,156,2016-11-15,Second Class,2016-11-17,8.72
552,CA-2017-136406,484,218,95,2017-04-15,Second Class,2017-04-17,1121.568
553,CA-2018-112774,485,54,134,2018-09-11,First Class,2018-09-12,34.504
554,CA-2018-101945,486,219,33,2018-11-24,Standard Class,2018-11-28,10.824
555,CA-2018-100650,487,159,159,2018-06-29,Second Class,2018-07-03,1295.78
556,CA-2015-155852,488,220,125,2015-03-03,Second Class,2015-03-07,19.456
557,CA-2017-113243,489,221,63,2017-06-10,Standard Class,2017-06-15,20.7
558,CA-2017-113243,490,221,63,2017-06-10,Standard Class,2017-06-15,1335.68
559,CA-2017-113243,491,221,63,2017-06-10,Standard Class,2017-06-15,32.4
560,CA-2018-118731,379,222,95,2018-11-20,Second Class,2018-11-22,42.6
561,CA-2018-118731,492,222,95,2018-11-20,Second Class,2018-11-22,84.056
562,CA-2015-145576,493,223,86,2015-09-14,Second Class,2015-09-18,13.0
563,CA-2015-145576,494,223,86,2015-09-14,Second Class,2015-09-18,13.128
564,CA-2016-130736,495,224,60,2016-12-07,First Class,2016-12-09,3.96
565,CA-2016-130736,287,224,60,2016-12-07,First Class,2016-12-09,2.61
566,CA-2018-137099,496,225,142,2018-12-07,First Class,2018-12-10,374.376
567,CA-2018-156951,497,226,60,2018-10-01,Standard Class,2018-10-08,91.84
568,CA-2018-156951,498,226,60,2018-10-01,Standard Class,2018-10-08,81.088
569,CA-2018-156951,499,226,60,2018-10-01,Standard Class,2018-10-08,19.44
570,CA-2018-156951,500,226,60,2018-10-01,Standard Class,2018-10-08,451.152
571,CA-2018-164826,489,227,24,2018-12-28,Standard Class,2019-01-04,72.45
572,CA-2018-164826,204,227,24,2018-12-28,Standard Class,2019-01-04,13.96
573,CA-2018-164826,306,227,24,2018-12-28,Standard Class,2019-01-04,33.264
574,CA-2018-164826,501,227,24,2018-12-28,Standard Class,2019-01-04,14.85
575,CA-2017-127250,502,228,160,2017-11-03,Standard Class,2017-11-07,8.82
576,CA-2016-149713,497,229,107,2016-09-18,Second Class,2016-09-22,160.72
577,CA-2016-149713,503,229,107,2016-09-18,Second Class,2016-09-22,19.92
578,CA-2016-149713,504,229,107,2016-09-18,Second Class,2016-09-22,7.3
579,CA-2018-118640,124,230,27,2018-07-20,Standard Class,2018-07-26,69.712
580,CA-2018-118640,505,230,27,2018-07-20,Standard Class,2018-07-26,8.792
581,CA-2016-132906,506,231,26,2016-09-10,Standard Class,2016-09-14,51.52
582,CA-2018-145233,35,232,77,2018-12-01,Standard Class,2018-12-05,470.376
583,CA-2018-145233,507,232,77,2018-12-01,Standard Class,2018-12-05,105.584
584,CA-2018-145233,96,232,77,2018-12-01,Standard Class,2018-12-05,31.152
585,CA-2018-145233,508,232,77,2018-12-01,Standard Class,2018-12-05,6.783
586,CA-2018-145233,144,232,77,2018-12-01,Standard Class,2018-12-05,406.368
587,CA-2016-128139,368,233,127,2016-07-03,Standard Class,2016-07-09,70.98
588,CA-2016-128139,509,233,127,2016-07-03,Standard Class,2016-07-09,294.93
589,US-2017-156986,510,234,161,2017-03-20,Standard Class,2017-03-24,84.784
590,US-2017-156986,511,234,161,2017-03-20,Standard Class,2017-03-24,20.736
591,US-2017-156986,441,234,161,2017-03-20,Standard Class,2017-03-24,16.821
592,US-2017-156986,512,234,161,2017-03-20,Standard Class,2017-03-24,10.368
593,CA-2015-135405,513,235,162,2015-01-09,Standard Class,2015-01-13,9.344
594,CA-2015-135405,198,235,162,2015-01-09,Standard Class,2015-01-13,31.2
595,CA-2015-131450,514,236,143,2015-08-08,Standard Class,2015-08-15,76.12
596,CA-2015-131450,362,236,143,2015-08-08,Standard Class,2015-08-15,1199.976
597,CA-2015-131450,289,236,143,2015-08-08,Standard Class,2015-08-15,445.96
598,CA-2015-131450,515,236,143,2015-08-08,Standard Class,2015-08-15,327.76
599,CA-2017-120180,516,237,64,2017-07-14,First Class,2017-07-16,11.632
600,US-2017-100720,517,238,75,2017-07-16,Standard Class,2017-07-21,143.982
601,US-2017-100720,518,238,75,2017-07-16,Standard Class,2017-07-21,494.376
602,US-2017-100720,504,238,75,2017-07-16,Standard Class,2017-07-21,5.84
603,CA-2015-149958,519,239,86,2015-03-15,Standard Class,2015-03-19,142.776
604,CA-2015-149958,286,239,86,2015-03-15,Standard Class,2015-03-19,45.696
605,CA-2015-149958,386,239,86,2015-03-15,Standard Class,2015-03-19,7.218
606,CA-2015-149958,380,239,86,2015-03-15,Standard Class,2015-03-19,43.188
607,CA-2015-149958,520,239,86,2015-03-15,Standard Class,2015-03-19,131.904
608,US-2015-105767,521,240,64,2015-05-23,Standard Class,2015-05-27,3.282
609,US-2015-105767,455,240,64,2015-05-23,Standard Class,2015-05-27,21.168
610,US-2015-105767,522,240,64,2015-05-23,Standard Class,2015-05-27,55.188
611,CA-2017-161816,349,241,163,2017-04-28,First Class,2017-05-01,369.576
612,CA-2017-161816,523,241,163,2017-04-28,First Class,2017-05-01,15.712
613,CA-2017-121223,524,242,106,2017-09-11,Second Class,2017-09-13,8.448
614,CA-2017-121223,525,242,106,2017-09-11,Second Class,2017-09-13,728.946
615,CA-2018-138611,223,243,164,2018-11-14,Second Class,2018-11-17,119.94
616,CA-2018-138611,526,243,164,2018-11-14,Second Class,2018-11-17,3.648
617,CA-2018-117947,527,244,165,2018-08-18,Second Class,2018-08-23,40.48
618,CA-2018-117947,528,244,165,2018-08-18,Second Class,2018-08-23,9.94
619,CA-2018-117947,529,244,165,2018-08-18,Second Class,2018-08-23,107.424
620,CA-2018-117947,530,244,165,2018-08-18,Second Class,2018-08-23,37.91
621,CA-2018-117947,139,244,165,2018-08-18,Second Class,2018-08-23,88.02
622,US-2015-111171,531,245,27,2015-12-26,Standard Class,2015-12-31,8.69
623,CA-2016-138009,532,246,166,2016-11-29,Standard Class,2016-12-03,301.96
624,CA-2016-138009,533,246,166,2016-11-29,Standard Class,2016-12-03,555.21
